"","id","word","n"
"16032","131-3249","play",1
"16033","131-3249","predator",1
"16034","131-3249","private",1
"16035","131-3249","timesup",1
"16036","131-325","adjunct",1
"16037","131-325","epidemic",1
"16038","131-325","fitting",1
"16039","131-325","glorious",1
"16040","131-325","miniature",1
"16041","131-325","senator",1
"16042","131-3250","billion",1
"16043","131-3250","clinton",1
"16044","131-3250","company",1
"16045","131-3250","cover",1
"16046","131-3250","dollar",1
"16047","131-3250","guess",1
"16048","131-3250","ht",1
"16049","131-3250","multi",1
"16050","131-3250","play",1
"16051","131-3250","predator",1
"16052","131-3250","private",1
"16053","131-3250","timesup",1
"16054","131-3251","academy",1
"16055","131-3251","exploded",1
"16056","131-3251","film",1
"16057","131-3251","harvey",1
"16058","131-3251","membership",1
"16059","131-3251","movement",1
"16060","131-3251","october",1
"16061","131-3251","revoked",1
"16062","131-3251","spotlight",1
"16063","131-3251","weinstein's",1
"16064","131-3252","movement",1
"16065","131-3252","sick",1
"16066","131-3253","movement",1
"16067","131-3253","sick",1
"16068","131-3254","alt",1
"16069","131-3254","canada's",1
"16070","131-3254","hehr",1
"16071","131-3254","kent",1
"16072","131-3254","kinsella",1
"16073","131-3254","smugness",1
"16074","131-3254","trudeau",1
"16075","131-3254","warren",1
"16076","131-3255","alt",1
"16077","131-3255","canada's",1
"16078","131-3255","hehr",1
"16079","131-3255","kent",1
"16080","131-3255","kinsella",1
"16081","131-3255","smugness",1
"16082","131-3255","trudeau",1
"16083","131-3255","warren",1
"16084","131-3256","alt",1
"16085","131-3256","canada's",1
"16086","131-3256","hehr",1
"16087","131-3256","kent",1
"16088","131-3256","kinsella",1
"16089","131-3256","smugness",1
"16090","131-3256","trudeau",1
"16091","131-3256","warren",1
"16092","131-3257","babys",1
"16093","131-3257","chorus",1
"16094","131-3257","cuatro",1
"16095","131-3257","lyrics",1
"16096","131-3257","remix",1
"16097","131-3257","rewrote",1
"16098","131-3257","timesup",1
"16099","131-3257","women",1
"16100","131-3257","worldwide",1
"16101","131-3259","auspol",1
"16102","131-3259","changethedate",1
"16103","131-3259","daily",1
"16104","131-3259","piece",1
"16105","131-3259","powerful",1
"16106","131-3259","read",1
"16107","131-3259","telegraph",1
"16108","131-326","adjunct",1
"16109","131-326","epidemic",1
"16110","131-326","fitting",1
"16111","131-326","glorious",1
"16112","131-326","miniature",1
"16113","131-326","senator",1
"16114","131-3260","auspol",1
"16115","131-3260","changethedate",1
"16116","131-3260","daily",1
"16117","131-3260","piece",1
"16118","131-3260","powerful",1
"16119","131-3260","read",1
"16120","131-3260","telegraph",1
"16121","131-3261","anonymously",1
"16122","131-3261","assault",1
"16123","131-3261","black",1
"16124","131-3261","clinton",1
"16125","131-3261","developed",1
"16126","131-3261","report",1
"16127","131-3261","students",1
"16128","131-3261","technology",1
"16129","131-3261","texas",1
"16130","131-3262","billion",1
"16131","131-3262","clinton",1
"16132","131-3262","company",1
"16133","131-3262","cover",1
"16134","131-3262","dollar",1
"16135","131-3262","guess",1
"16136","131-3262","ht",1
"16137","131-3262","multi",1
"16138","131-3262","play",1
"16139","131-3262","predator",1
"16140","131-3262","private",1
"16141","131-3262","timesup",1
"16142","131-3263","billion",1
"16143","131-3263","clinton",1
"16144","131-3263","company",1
"16145","131-3263","cover",1
"16146","131-3263","dollar",1
"16147","131-3263","guess",1
"16148","131-3263","ht",1
"16149","131-3263","multi",1
"16150","131-3263","play",1
"16151","131-3263","predator",1
"16152","131-3263","private",1
"16153","131-3263","timesup",1
"16154","131-3264","broadcasting",1
"16155","131-3264","canadian",1
"16156","131-3265","broadcasting",1
"16157","131-3265","canadian",1
"16158","131-3266","browns",1
"16159","131-3266","champion",1
"16160","131-3266","cleveland",1
"16161","131-3266","women",1
"16162","131-3267","2019",1
"16163","131-3267","black",1
"16164","131-3267","change",1
"16165","131-3267","march",1
"16166","131-3267","notyourshield",1
"16167","131-3267","silent",1
"16168","131-3267","white",1
"16169","131-3267","women",1
"16170","131-3267","women's",1
"16171","131-3268","2019",1
"16172","131-3268","black",1
"16173","131-3268","change",1
"16174","131-3268","march",1
"16175","131-3268","notyourshield",1
"16176","131-3268","silent",1
"16177","131-3268","white",1
"16178","131-3268","women",1
"16179","131-3268","women's",1
"16180","131-3269","assaulted",1
"16181","131-3269","black",1
"16182","131-3269","crowd",1
"16183","131-3269","everyday",1
"16184","131-3269","sexually",1
"16185","131-3269","shoutout",1
"16186","131-3269","sickening",1
"16187","131-3269","timesup",1
"16188","131-3269","women",1
"16189","131-327","adjunct",1
"16190","131-327","epidemic",1
"16191","131-327","fitting",1
"16192","131-327","glorious",1
"16193","131-327","miniature",1
"16194","131-327","senator",1
"16195","131-3270","billion",1
"16196","131-3270","clinton",1
"16197","131-3270","company",1
"16198","131-3270","cover",1
"16199","131-3270","dollar",1
"16200","131-3270","guess",1
"16201","131-3270","ht",1
"16202","131-3270","multi",1
"16203","131-3270","play",1
"16204","131-3270","predator",1
"16205","131-3270","private",1
"16206","131-3270","timesup",1
"16207","131-3271","disabled",1
"16208","131-3271","exemplifies",1
"16209","131-3271","issues",1
"16210","131-3271","people",1
"16211","131-3271","potential",1
"16212","131-3271","victims",1
"16213","131-3272","centrat",1
"16214","131-3272","clinton",1
"16215","131-3272","educaci",1
"16216","131-3272","els",1
"16217","131-3272","esfor",1
"16218","131-3272","neres",1
"16219","131-3272","oblidat",1
"16220","131-3272","os",1
"16221","131-3272","sentimental",1
"16222","131-3272","tots",1
"16223","131-3272","trascendeix",1
"16224","131-3273","bagaimana",1
"16225","131-3273","cina",1
"16226","131-3273","di",1
"16227","131-3273","gaung",1
"16228","131-3273","kampanye",1
"16229","131-3273","pelecehan",1
"16230","131-3273","seksual",1
"16231","131-3274","bagaimana",1
"16232","131-3274","cina",1
"16233","131-3274","di",1
"16234","131-3274","gaung",1
"16235","131-3274","kampanye",1
"16236","131-3274","pelecehan",1
"16237","131-3274","seksual",1
"16238","131-3275","bagaimana",1
"16239","131-3275","cina",1
"16240","131-3275","di",1
"16241","131-3275","gaung",1
"16242","131-3275","kampanye",1
"16243","131-3275","pelecehan",1
"16244","131-3275","seksual",1
"16245","131-3276","accuses",1
"16246","131-3276","assault",1
"16247","131-3276","clinton",1
"16248","131-3276","harming",1
"16249","131-3276","innocent",1
"16250","131-3276","stop",1
"16251","131-3276","true",1
"16252","131-3276","victims",1
"16253","131-3276","wrong",1
"16254","131-3277","daughters",1
"16255","131-3277","edge",1
"16256","131-3277","fathers",1
"16257","131-3277","respect",1
"16258","131-3277","sons",1
"16259","131-3278","billion",1
"16260","131-3278","clinton",1
"16261","131-3278","company",1
"16262","131-3278","cover",1
"16263","131-3278","dollar",1
"16264","131-3278","guess",1
"16265","131-3278","ht",1
"16266","131-3278","multi",1
"16267","131-3278","play",1
"16268","131-3278","predator",1
"16269","131-3278","private",1
"16270","131-3278","timesup",1
"16271","131-3279","activist",1
"16272","131-3279","advisors",1
"16273","131-3279","clinton",1
"16274","131-3279","coming",1
"16275","131-3279","dealingssame",1
"16276","131-3279","faith",1
"16277","131-3279","harassment",1
"16278","131-3279","hid",1
"16279","131-3279","woman",1
"16280","131-3279","yo",1
"16281","131-328","adjunct",1
"16282","131-328","epidemic",1
"16283","131-328","fitting",1
"16284","131-328","glorious",1
"16285","131-328","miniature",1
"16286","131-328","senator",1
"16287","131-3280","activist",1
"16288","131-3280","advisors",1
"16289","131-3280","clinton",1
"16290","131-3280","coming",1
"16291","131-3280","dealingssame",1
"16292","131-3280","faith",1
"16293","131-3280","harassment",1
"16294","131-3280","hid",1
"16295","131-3280","pp",1
"16296","131-3280","woman",1
"16297","131-3281","21",1
"16298","131-3281","canada",1
"16299","131-3281","cape",1
"16300","131-3281","corporations",1
"16301","131-3281","cut",1
"16302","131-3281","political",1
"16303","131-3281","porno",1
"16304","131-3281","scramble",1
"16305","131-3281","tax",1
"16306","131-3281","town",1
"16307","131-3281","video",1
"16308","131-3282","21",1
"16309","131-3282","canada",1
"16310","131-3282","cape",1
"16311","131-3282","corporations",1
"16312","131-3282","cut",1
"16313","131-3282","political",1
"16314","131-3282","porno",1
"16315","131-3282","scramble",1
"16316","131-3282","tax",1
"16317","131-3282","town",1
"16318","131-3282","video",1
"16319","131-3283","babys",1
"16320","131-3283","chorus",1
"16321","131-3283","cuatro",1
"16322","131-3283","lyrics",1
"16323","131-3283","remix",1
"16324","131-3283","rewrote",1
"16325","131-3283","timesup",1
"16326","131-3283","women",1
"16327","131-3283","worldwide",1
"16328","131-3284","60",1
"16329","131-3284","amenazan",1
"16330","131-3284","campa",1
"16331","131-3284","creciente",1
"16332","131-3284","eeuu",1
"16333","131-3284","escrita",1
"16334","131-3284","hace",1
"16335","131-3284","llegar",1
"16336","131-3284","novela",1
"16337","131-3284","os",1
"16338","131-3284","presi",1
"16339","131-3284","puritanismo",1
"16340","131-3285","actresses",1
"16341","131-3285","brought",1
"16342","131-3285","closer",1
"16343","131-3285","hollywood",1
"16344","131-3285","time's",1
"16345","131-3285","women",1
"16346","131-3286","au",1
"16347","131-3286","brise",1
"16348","131-3286","des",1
"16349","131-3286","magazine",1
"16350","131-3286","sexistes",1
"16351","131-3286","sexuelles",1
"16352","131-3286","tabou",1
"16353","131-3286","travail",1
"16354","131-3286","violences",1
"16355","131-3286","vrier",1
"16356","131-3287","au",1
"16357","131-3287","brise",1
"16358","131-3287","des",1
"16359","131-3287","magazine",1
"16360","131-3287","sexistes",1
"16361","131-3287","sexuelles",1
"16362","131-3287","tabou",1
"16363","131-3287","travail",1
"16364","131-3287","violences",1
"16365","131-3287","vrier",1
"16366","131-3288","oprah",1
"16367","131-3288","timesup",1
"16368","131-3288","women",1
"16369","131-3288","womensmarch",1
"16370","131-3289","bend",1
"16371","131-3289","front",1
"16372","131-3289","manhood",1
"16373","131-3289","thrust",1
"16374","131-3289","woman's",1
"16375","131-329","canada's",1
"16376","131-329","daily",1
"16377","131-329","industry",1
"16378","131-329","rental",1
"16379","131-329","toronto",1
"16380","131-3290","alums",1
"16381","131-3290","program",1
"16382","131-3290","stanford",1
"16383","131-3290","stude",1
"16384","131-3290","symbol",1
"16385","131-3290","symbolic",1
"16386","131-3290","systems",1
"16387","131-3290","university",1
"16388","131-3291","alums",1
"16389","131-3291","program",1
"16390","131-3291","stanford",1
"16391","131-3291","students",1
"16392","131-3291","symbol",1
"16393","131-3291","symbolic",1
"16394","131-3291","systems",1
"16395","131-3291","university",1
"16396","131-3292","como",1
"16397","131-3292","forma",1
"16398","131-3292","maccartismo",1
"16399","131-3292","nueva",1
"16400","131-3292","original",1
"16401","131-3292","peligroso",1
"16402","131-3292","tan",1
"16403","131-3293","como",1
"16404","131-3293","forma",1
"16405","131-3293","maccartismo",1
"16406","131-3293","nueva",1
"16407","131-3293","original",1
"16408","131-3293","peligroso",1
"16409","131-3293","tan",1
"16410","131-3294","ahora",1
"16411","131-3294","aqu",1
"16412","131-3294","arrechera",1
"16413","131-3294","condicionen",1
"16414","131-3294","entre",1
"16415","131-3294","hablando",1
"16416","131-3294","nominaciones",1
"16417","131-3294","panas",1
"16418","131-3294","premi",1
"16419","131-3294","qu",1
"16420","131-3294","timesup",1
"16421","131-3295","ahora",1
"16422","131-3295","aqu",1
"16423","131-3295","arrechera",1
"16424","131-3295","condicionen",1
"16425","131-3295","entre",1
"16426","131-3295","espe",1
"16427","131-3295","hablando",1
"16428","131-3295","nominaciones",1
"16429","131-3295","panas",1
"16430","131-3295","premios",1
"16431","131-3295","qu",1
"16432","131-3295","timesup",1
"16433","131-3296","sendasign",1
"16434","131-3296","times",1
"16435","131-3296","tracy",1
"16436","131-3297","sendasign",1
"16437","131-3297","times",1
"16438","131-3297","tracy",1
"16439","131-3298","hard",1
"16440","131-3298","hope",1
"16441","131-3298","interview",1
"16442","131-3298","misog",1
"16443","131-3298","pm",1
"16444","131-3298","questions",1
"16445","131-3299","hard",1
"16446","131-3299","hope",1
"16447","131-3299","interview",1
"16448","131-3299","misog",1
"16449","131-3299","pm",1
"16450","131-3299","questions",1
"16451","131-33","140",1
"16452","131-33","allowed",1
"16453","131-33","aquilina",1
"16454","131-33","hero",1
"16455","131-33","judge",1
"16456","131-33","larry",1
"16457","131-33","rosemarie",1
"16458","131-33","statements",1
"16459","131-33","week",1
"16460","131-33","women",1
"16461","131-330","canada's",1
"16462","131-330","daily",1
"16463","131-330","industry",1
"16464","131-330","rental",1
"16465","131-330","toronto",1
"16466","131-3300","characters",1
"16467","131-3300","forty",1
"16468","131-3300","heard",1
"16469","131-3300","hundred",1
"16470","131-3300","makes",1
"16471","131-3300","sense",1
"16472","131-3300","speak",1
"16473","131-3301","chosun",1
"16474","131-3301","online",1
"16475","131-3302","chosun",1
"16476","131-3302","online",1
"16477","131-3303","bewegung",1
"16478","131-3303","bewusstseins",1
"16479","131-3303","ckt",1
"16480","131-3303","der",1
"16481","131-3303","des",1
"16482","131-3303","die",1
"16483","131-3303","durch",1
"16484","131-3303","endlich",1
"16485","131-3303","ger",1
"16486","131-3303","grossen",1
"16487","131-3303","ins",1
"16488","131-3303","menschenmissbrauch",1
"16489","131-3303","wurde",1
"16490","131-3303","zentrum",1
"16491","131-3303","zum",1
"16492","131-3304","60",1
"16493","131-3304","amenazan",1
"16494","131-3304","campa",1
"16495","131-3304","creciente",1
"16496","131-3304","eeuu",1
"16497","131-3304","escrita",1
"16498","131-3304","hace",1
"16499","131-3304","llegar",1
"16500","131-3304","novela",1
"16501","131-3304","os",1
"16502","131-3304","presi",1
"16503","131-3304","puritanismo",1
"16504","131-3305","34",1
"16505","131-3305","age",1
"16506","131-3305","arrested",1
"16507","131-3305","ca",1
"16508","131-3305","clinton",1
"16509","131-3305","davis",1
"16510","131-3305","domesticviolence",1
"16511","131-3305","jerome",1
"16512","131-3305","merced",1
"16513","131-3305","spousal",1
"16514","131-3306","girls",1
"16515","131-3306","understanding",1
"16516","131-3306","women",1
"16517","131-3307","cam",1
"16518","131-3307","girls",1
"16519","131-3307","understanding",1
"16520","131-3307","women",1
"16521","131-3308","27",1
"16522","131-3308","actors",1
"16523","131-3308","director",1
"16524","131-3308","germany",1
"16525","131-3308","record",1
"16526","131-3308","talk",1
"16527","131-3308","wedel",1
"16528","131-3311","change",1
"16529","131-3311","ducked",1
"16530","131-3311","grammys",1
"16531","131-3311","industry",1
"16532","131-3311","movement",1
"16533","131-3311","music",1
"16534","131-3311","roses",1
"16535","131-3311","white",1
"16536","131-3312","change",1
"16537","131-3312","ducked",1
"16538","131-3312","grammys",1
"16539","131-3312","industry",1
"16540","131-3312","movement",1
"16541","131-3312","music",1
"16542","131-3312","roses",1
"16543","131-3312","white",1
"16544","131-3313","billion",1
"16545","131-3313","clinton",1
"16546","131-3313","company",1
"16547","131-3313","cover",1
"16548","131-3313","dollar",1
"16549","131-3313","guess",1
"16550","131-3313","ht",1
"16551","131-3313","multi",1
"16552","131-3313","play",1
"16553","131-3313","predator",1
"16554","131-3313","private",1
