tweet,date,text
1359,2/26/18 21:00,.@HollywoodTuna1 Likes Josephine Skriver; @IDLYITW: Jennifer Lawrence Never Went To High School; @Celebitchy Examines Emily Rata's Hubby; @MailOnline: Monica Lewinsky Joins #MeToo https://t.co/3oZb6QPsGM https://t.co/0H9YfWQ4K0
1360,2/26/18 21:00,.@HollywoodTuna1 Likes Josephine Skriver; @IDLYITW: Jennifer Lawrence Never Went To High School; @Celebitchy Examines Emily Rata's Hubby; @MailOnline: Monica Lewinsky Joins #MeToo https://t.co/3oZb6QPsGM https://t.co/0H9YfWQ4K0
1361,2/26/18 21:00,"La semana pasada, gracias a una serie de entrevistas que realizó la periodista Carmen Aristegui, se ha reavivado la discusión sobre la violencia sexual que viven las mujeres en México. #MeToo https://t.co/FcdGGjMPsr @trurin @MarthaTagle @CandeOchoaA @MirzaFloresG @yuritzi_1"
1362,2/26/18 21:00,"La semana pasada, gracias a una serie de entrevistas que realizó la periodista Carmen Aristegui, se ha reavivado la discusión sobre la violencia sexual que viven las mujeres en México. #MeToo https://t.co/FcdGGjMPsr @trurin @MarthaTagle @CandeOchoaA @MirzaFloresG @yuritzi_1"
1363,2/26/18 21:00,"La semana pasada, gracias a una serie de entrevistas que realizó la periodista Carmen Aristegui, se ha reavivado la discusión sobre la violencia sexual que viven las mujeres en México. #MeToo https://t.co/FcdGGjMPsr @trurin @MarthaTagle @CandeOchoaA @MirzaFloresG @yuritzi_1"
1364,2/26/18 21:00,"La semana pasada, gracias a una serie de entrevistas que realizó la periodista Carmen Aristegui, se ha reavivado la discusión sobre la violencia sexual que viven las mujeres en México. #MeToo https://t.co/FcdGGjMPsr @trurin @MarthaTagle @CandeOchoaA @MirzaFloresG @yuritzi_1"
1365,2/26/18 21:00,"La semana pasada, gracias a una serie de entrevistas que realizó la periodista Carmen Aristegui, se ha reavivado la discusión sobre la violencia sexual que viven las mujeres en México. #MeToo https://t.co/FcdGGjMPsr @trurin @MarthaTagle @CandeOchoaA @MirzaFloresG @yuritzi_1"
1366,2/26/18 21:00,"""This #MeToo movement needed to happen because society needed to understand the magnitude of the problem.... https://t.co/RuMUB0twkY"
1367,2/26/18 20:53,"#metoo #ordonnances Faire plus avec moins. Au lieu de faire plein de petits trains nécessitant beaucoup de personnels, faites plutôt que grandes lignes et gares qui en nécessiteront moins. https://t.co/C02Y5IqRcf"
1368,2/26/18 21:00,#metoo https://t.co/F8kLuQPjfC
1369,2/26/18 21:00,When you work at a church and the head clergyperson asks how much longer you are planning on breastfeeding your child because “people” find it distracting and unprofessional. #metoo #churchtoo
1370,2/26/18 21:00,SHOW | Mujeres explican por qué no denuncian acoso sexual https://t.co/QLsT71CHUu #MeToo #YoNoDenuncioPorque
1371,2/26/18 21:00,"RT @valerieCG: Depuis quelques temps, la presse française dit être en train de réaliser qu'il s'est passé quelque chose avec #metoo , qu'el…"
1372,2/26/18 21:00,"Zakaj je slovenski odgovor na gibanje #metoo izjemnega pomena. Ti_ino, povezano s spolnim nasiljem in nadlegovanjem, je izjemno te_ko prekiniti. Temu sem bila kot novinarka pri_a ve_krat ... Pi_e @VanjaPirc . https://t.co/39WajWeLhu #Mladina8 #jaztudi"
1373,2/26/18 21:00,SHOW | Mujeres explican por qué no denuncian acoso sexual https://t.co/AMV6uxlIyO #MeToo #YoNoDenuncioPorque
1374,2/26/18 20:43,"@B52Malmet I'm not sure what to make of your comment here.#MeToo"
1375,2/26/18 21:00,"@Lolibraun @B52Malmet I know what it means.  What is their ""share"" exactly? More than an average person's who's lost loved ones? The Cosbys stand with their predator. Is that part of their ""share of grief""? Because I can't separate them as a whole from that. I have others to mourn.  #MeToo #Parkland"
1376,2/26/18 21:00,"@Lolibraun @B52Malmet I know what it means.  What is their ""share"" exactly? More than an average person's who's lost loved ones? The Cosbys stand with their predator. Is that part of their ""share of grief""? Because I can't separate them as a whole from that. I have others to mourn.  #MeToo #Parkland"
1377,2/26/18 21:00,"RT @ShahakShapira: Gestern kamen diese zwei Schlagzeilen im U-Bahn-TV hintereinander:  1. ""Was bringt die #metoo Debatte?"" 2. ""Zu sexy?…"
1378,2/26/18 21:00,"RT @TheGoldWaterUS: #PedoWood Sex Offender #HarveyWeinstein Files for Bankruptcy#PedoGate#PedoGateNews#MeToo#TimesUp#Weinstein#LAPD#…"
1379,2/26/18 21:00,"""There was no Time's Up movement to establish a legal fund for those abused domestic servants – but these stories managed to draw attention to the plight of working women.""@chloewigsmith on early #MeToo movements in literature, for @ConversationUK.https://t.co/FfegzaoE7R"
1380,2/26/18 21:00,"""There was no Time's Up movement to establish a legal fund for those abused domestic servants – but these stories managed to draw attention to the plight of working women.""@chloewigsmith on early #MeToo movements in literature, for @ConversationUK.https://t.co/FfegzaoE7R"
1381,2/26/18 21:00,#Weinstein-Filmstudio meldet Insolvenz an #meToo https://t.co/fKEgIyesA0
1382,2/26/18 17:47,".@MonicaLewinsky is viewing her past trauma in a different light, thanks to the #MeToo movement. https://t.co/5sYGLqJDwA"
1383,2/26/18 21:00,"RT @InStyle: .@MonicaLewinsky is viewing her past trauma in a different light, thanks to the #MeToo movement. https://t.co/5sYGLqJDwA"
1384,2/26/18 21:00,"RT @InStyle: .@MonicaLewinsky is viewing her past trauma in a different light, thanks to the #MeToo movement. https://t.co/5sYGLqJDwA"
1385,2/1/18 07:01,"Fantastic article knitting #sexworker activism with the #metoo movement.https://t.co/I4GuLfLyb3"
1386,2/26/18 21:00,"RT @Lola_Davina: Fantastic article knitting #sexworker activism with the #metoo movement.https://t.co/I4GuLfLyb3"
1387,2/26/18 21:00,@mundoscerrados @__PNH__ @Laoncediez @raffohouse #Metoo Me la paso diciéndolo.
1388,2/26/18 21:00,@mundoscerrados @__PNH__ @Laoncediez @raffohouse #Metoo Me la paso diciéndolo.
1389,2/26/18 21:00,@mundoscerrados @__PNH__ @Laoncediez @raffohouse #Metoo Me la paso diciéndolo.
1390,2/26/18 21:00,@mundoscerrados @__PNH__ @Laoncediez @raffohouse #Metoo Me la paso diciéndolo.
1391,2/26/18 21:00,"#Metoo #geoengineering, #AI, #genetic engineering, &amp; #education - these are the topics of the winning #essays in @carnegiecouncil's international #student #contest! Check them out: https://t.co/jk74AMqmgK https://t.co/QS4L7TR2IG"
1392,2/25/18 09:58,"_#metoo________#WeToo __________________________ https://t.co/10NOxJ3T3G______________________________________________________________________"
1393,2/26/18 21:00,"RT @miyawakiatsushi: _#metoo________#WeToo __________________________ https://t.co/10NOxJ3T3G_____________________________________________…"
1394,2/26/18 21:00,"RT @AFP: Monica Lewinsky said she has drawn strength from the #MeToo movement and revealed she received a supportive message saying, ""I'm s…"
1395,2/25/18 06:10,"__ ___ ___ _____ ____ ___...https://t.co/aUYKWcIFkk#Withyou #Metoo https://t.co/JmoVqe1E3Q"
1396,2/26/18 21:00,"RT @Thebes_k: __ ___ ___ _____ ____ ___...https://t.co/aUYKWcIFkk#Withyou #Metoo https://t.co/JmoVqe1E3Q"
1397,2/26/18 21:00,NBA Updates The Dallas Mavericks and the NBA's First #MeToo Moment - The NBA never hesitates to send a message. Less than one day after Sports Illustrated's John Werthei https://t.co/9QvlymFXGR
1398,2/26/18 21:00,"RT @bluehawaijamong: __ ____ ____ _ ___ _______ ___ __ ___. _____ ____ ____ ____ ___ _____ ___ __ __ ____ __, _____ __ _ ____ _____. #metoo"
1399,2/26/18 21:01,"THE NEW YORKER 05M : golden opportunity ??  #MeToo #Portada#Portadas#FelizMartes#yTúSentadoEl Rey a Colau https://t.co/vNwEL2dzld"
1400,2/26/18 21:01,"RT @TonyaGJPrince: I've decided not to support, endorse, or take part in any #MeToo project that doesn't properly credit, consult, &amp; someho…"
1401,2/26/18 21:01,RT @jeweljk: #MeToo and a future of what I hope is a movement of #NotMe. Let’s start a dialogue for change https://t.co/c3IOds5fQM
1402,2/26/18 21:01,RT @paris_thierry: Drôle de monde #MeToo ou #BalanceTonPorc dans lequel une cagnotte pour un présumé multi-violeur atteint des sommets alor…
1403,2/26/18 21:01,"RT @circuswoman: ________ #metoo __ _____ ____ __,__________ __ ___ ______ __ ______ _____.______ ______ __ ____ ____ __ __ _ ____ _______…"
1404,2/26/18 21:01,"RT @AFP: Monica Lewinsky said she has drawn strength from the #MeToo movement and revealed she received a supportive message saying, ""I'm s…"
1405,2/26/18 21:01,"@jimmykimmel Hmmm it's only ""light gay prostitution"" all good ""if you get the job"" #Hollywood #MeToo https://t.co/7bhGAIuXFk"
1406,2/26/18 02:01,Victims need a voice and to be respected! #Timesup #DomesticAbuse #DomesticViolence #MeToo #EmbracingMyself https://t.co/5HgkQLLj79
1407,2/26/18 19:01,Victims need a voice and to be respected! #Timesup #DomesticAbuse #DomesticViolence #MeToo #EmbracingMyself https://t.co/KxJayDr9oo
1408,2/26/18 21:01,One woman can make a difference! https://t.co/iVIkiBZz0n @CNN #EmbracingMyself #TimesUpNow #MeToo #WomenWhoInspire https://t.co/xjn8WWxM1s
1409,2/26/18 21:00,"RT @TheGoldWaterUS: #PedoWood Sex Offender #HarveyWeinstein Files for Bankruptcy#PedoGate#PedoGateNews#MeToo#TimesUp#Weinstein#LAPD#…"
1410,2/26/18 21:01,"RT @USAloveGOD: #Weinstein Company to file for Bankruptcy following sale-talk collapse #SexualPredator#SexualAbuse#SexualAssault#MeToo…"
1411,2/26/18 21:01,Oscars close awards season darkened by #MeToo cloud https://t.co/JzG00xMpZI https://t.co/LDOalQ5eyr
1412,2/26/18 21:01,Oscars close awards season darkened by #MeToo cloud https://t.co/JdmUDDFSRJ via https://t.co/oDTinGKgNS https://t.co/yY5ydBO2L1
1413,2/26/18 21:01,"RT @popcorncola333: __ ____ __ ___ __ ___ ____, __ __ _ ___ ____ ___ ______ _. #___ #______ #______ #metoo"
1414,2/26/18 21:01,Oscars close awards season darkened by #MeToo cloud https://t.co/DppmEUdARY https://t.co/BL95BoGF8N
1415,2/26/18 21:01,Oscars close awards season darkened by #MeToo cloud https://t.co/P3tRmMuH4A https://t.co/X010prUqyK
1416,2/26/18 21:01,Oscars close awards season darkened by #MeToo cloud https://t.co/TsKmM952Us https://t.co/JjGFxWE8E0
1417,2/26/18 21:01,Oscars close awards season darkened by #MeToo cloud https://t.co/mDaTWRFrbb https://t.co/aCPkkqPEmC
1418,2/26/18 21:01,Oscars close awards season darkened by #MeToo cloud https://t.co/HHZy9xwyEB https://t.co/3gXYHzKz1W
1419,2/26/18 21:01,Oscars close awards season darkened by #MeToo cloud https://t.co/FKPzTix5No https://t.co/kr3azg8Ekl
1420,2/26/18 21:01,Oscars close awards season darkened by #MeToo cloud https://t.co/oGWokAPZik https://t.co/6LMhKq7Yoq
1421,2/26/18 21:01,Oscars close awards season darkened by #MeToo cloud https://t.co/jT3Sjidf4T https://t.co/OwzXeIk2lY
1422,2/26/18 21:01,RT @mzbadwolf: Yeah....I'm not buying this #metoo from Monica. She a willing and ready and bragged about it!!! https://t.co/rA1lDFVTqN
1423,2/26/18 21:01,"RT @valerieCG: Depuis quelques temps, la presse française dit être en train de réaliser qu'il s'est passé quelque chose avec #metoo , qu'el…"
1424,2/26/18 21:01,"Mindful of #MeToo Backlash, LeanIn Urges Male Leaders to Mentor Women: https://t.co/FfTDxgup4c https://t.co/q0PwulUkLN"
1425,2/23/18 01:00,Former Wall Street exec @SallieKrawcheck says the #MeToo movement is a real force of change https://t.co/Wqaa22pXwG https://t.co/3va5pU6lEH
1426,2/26/18 21:01,RT @MONEY: Former Wall Street exec @SallieKrawcheck says the #MeToo movement is a real force of change https://t.co/Wqaa22pXwG https://t.co…
1427,2/26/18 21:01,RT @MONEY: Former Wall Street exec @SallieKrawcheck says the #MeToo movement is a real force of change https://t.co/Wqaa22pXwG https://t.co…
1428,2/26/18 21:01,RT @pccsbooks: Call for chapters. #MeToo: Survivors of sexual violence as counsellors and psychotherapists. PCCS Books (2019).  Information…
1429,2/26/18 21:01,"Monica Lewinsky and the #MeToo age. On Karma, Trauma, and Spirituality. https://t.co/zfSOU9wLjd"
1430,2/26/18 21:01,"RT @MauNieto: Estoy de acuerdo en que el movimiento #MeToo no debe convertirse en una cacería de brujas, ni una batalla de credibilidad ent…"
1431,2/26/18 21:02,"Come on, folks… we can do so much better!  #diversity #sexualharassent #metoo https://t.co/Hi6e3Pql61"
1432,2/26/18 20:55,Alice Glass discusses her part in the #MeToo movement in an interview with Zola Jesus https://t.co/XeD01emS57 https://t.co/MjIWOQ7tXA
1433,2/26/18 21:02,RT @SPIN: Alice Glass discusses her part in the #MeToo movement in an interview with Zola Jesus https://t.co/XeD01emS57 https://t.co/MjIWOQ…
1434,2/26/18 21:02,"Today's hot take: jokes about roofies and scalping are not actually jokes, and other ways you can check your colonial rape culture BS at the door. #metoo #womeninpolitics"
1435,2/26/18 21:02,@nimrodson @BettingScams @stanjames #metoo
1436,2/26/18 21:02,@nimrodson @BettingScams @stanjames #metoo
1437,2/26/18 21:02,@nimrodson @BettingScams @stanjames #metoo
1438,2/26/18 21:02,"There's a lot of gossip &amp; other behaviors that most people believe are inappropriate at work, poll shows, yet question is, have these perceptions changed since #MeToo? https://t.co/wWb6lvVrNS Hard to know"
1439,2/26/18 12:10,"__ __ ___ ____ #MeToo _ __ _ ___ _____ ___ __(___ ___ ____) __, ____ ___ __ ____... 1_ ___ __ __ ____ _ ___ 2_ ____. ""___ __ _ _ ___ __ “_____ __ ___ ____” https://t.co/YzKG79qic5"""
1440,2/26/18 21:02,"RT @sunbaelee: __ __ ___ ____ #MeToo _ __ _ ___ _____ ___ __(___ ___ ____) __, ____ ___ __ ____... 1_ ___ __ __ ____ _ ___ 2_ ____. ""___ __…"
1441,2/26/18 06:13,"I find it fascinating how Monica Lewinsky is being touted for her #Metoo moment for a consensual act,but Juanita Broderick's RAPE is ignored"
1442,2/26/18 21:02,"RT @QanonPosts: I find it fascinating how Monica Lewinsky is being touted for her #Metoo moment for a consensual act,but Juanita Broderick'…"
1443,2/26/18 21:02,RT @esrevolver: #MeToo Arte contemporáneo - Técnica: vudú en pene de chocolate amargo. https://t.co/DEGJloV6qg
1444,2/26/18 21:02,@seanhannity Finally! Hillary has no right talking about the #MeToo movement when she helped cover up her husbands sexual misconduct. #Monica #Paula #Juanita
1445,2/26/18 21:02,“#MeToo Has Made Me See Anyone Is Capable Of Sexual Abuse—Including Me”_—_@suzannahweiss https://t.co/iSsFVwIYEo https://t.co/LvueMVLM0h
1446,2/26/18 18:45,Les hablan victimas. #MeTooMex #metoomovement #metoo https://t.co/dIqq7ATcFY
1447,2/26/18 21:02,RT @elmaestrodoggy: Les hablan victimas. #MeTooMex #metoomovement #metoo https://t.co/dIqq7ATcFY
1448,2/9/18 21:04,The #metoo movement has pushed the country forward to reject sexual harassment and intimidation. We cannot go backwards or allow senior people—like General Kelly—to ignore the urgency of protecting the victims. https://t.co/6emfzZOtUu
1449,2/26/18 21:02,RT @TomSteyer: The #metoo movement has pushed the country forward to reject sexual harassment and intimidation. We cannot go backwards or a…
1450,2/26/18 21:02,"@Sarah_Smarsh Unlike 'many men,' she was asked because she's been appropriating the #metoo movement, thus claiming to care deeply about the issue(s). Being that her boss is the walking antithesis of said issue(s), I believe this line of questioning is more than appropriate."
1451,2/26/18 16:33,#MonicaLewinsky is not a #MeToo. She slept willfully and happily with a married man. #TheView https://t.co/jgYxRUleqw
1452,2/26/18 21:02,RT @sherrishavon: #MonicaLewinsky is not a #MeToo. She slept willfully and happily with a married man. #TheView https://t.co/jgYxRUleqw
1453,2/26/18 21:02,@cptbeef #MeToo
1454,2/26/18 21:02,RT @lawyerberlin: Ach sieh mal einer an: Bei meiner Recherche zum #Kinderkanal und der Veruntreuung von Gebühren sowie #metoo-Problemen stö…
1455,2/26/18 21:02,The #MeToo movement means rethinking everything about Monica Lewinsky https://t.co/sweUK6aXPE via @voxdotcom
1456,2/26/18 21:02,#socialreform #enoughisenough #Writing #millennials #macklemore @BarackObama #change #CreateToInspire #Millennials #politics #activism #Crisis #drugabuse #media #MeToo #feminism #LGBTQ #BLM
1457,2/26/18 21:02,"There is a guy sending  me an electronic harassment today even I don't know him. _To Stop sick minded we have to Speak out now. _For those of us who can speak out, speak out now, because it helps those who are for now unable to speak. #metoo #MosqueMeToo @monaeltahawy https://t.co/nNV7hTyE8C"
1458,2/26/18 21:02,"_Be the voice of those who can't speak out and speak out now.  __publish screenshot of electronic harassment with #metoo #MosqueMeToo #women @WomenforWomen @WomenatForbes @WomenintheWorld ((High time to end this hell on earth.))."
1459,2/26/18 21:02,"_Be the voice of those who can't speak out and speak out now.  __publish screenshot of electronic harassment with #metoo #MosqueMeToo #women @WomenforWomen @WomenatForbes @WomenintheWorld ((High time to end this hell on earth.))."
1460,2/26/18 21:02,"_Be the voice of those who can't speak out and speak out now.  __publish screenshot of electronic harassment with #metoo #MosqueMeToo #women @WomenforWomen @WomenatForbes @WomenintheWorld ((High time to end this hell on earth.))."
1461,2/26/18 20:40,Convicted rapist #JMS cult leader released from prison on Feb 18 is likely to offend again #cults #metoo https://t.co/q0VNWYg8IO
